TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P042_01,P042_03,P042_04,P043,P044_01
06,01,05,03,00102,0085,3366553,1,11,2108,2,0.15
06,01,05,03,00102,0086,3637672,1,10,2108,2,0.2
06,01,05,03,00102,0088,3637671,1,10,2608,2,0.5
06,01,05,03,00102,0088,3637671,2,10,2609,2,0.5
06,01,05,03,00102,0088,3637671,3,10,2505,2,0.5
06,01,05,03,00102,0088,3637671,4,8,2612,2,1.0
06,01,05,03,00102,0089,3366545,1,3,2401,2,0.5
06,01,05,03,00102,0089,3366545,2,11,2108,2,2.0
06,01,05,03,00102,0089,3366545,3,2,2113,2,1.0
06,01,05,03,00102,0090,3637680,1,11,2609,2,0.05
06,01,05,03,00102,0091,3637674,1,3,2608,2,0.25
06,01,05,03,00102,0091,3637674,2,3,2609,2,0.25
06,01,05,03,00102,0091,3637674,3,3,2113,2,0.25
06,01,05,03,00102,0092,3637666,1,3,2113,2,0.5
06,01,05,03,00102,0092,3637666,2,10,2108,2,1.0
06,01,05,03,00102,0093,3637675,1,6,2104,2,0.25
06,01,05,03,00102,0093,3637675,2,3,2113,2,0.75
06,01,05,03,00102,0093,3637675,3,6,2612,2,0.25
06,01,05,03,00102,0094,3637677,1,11,2612,2,0.25
06,01,05,03,00102,0095,3637643,1,10,2609,2,0.5
06,01,05,03,00102,0095,3637643,2,10,2108,2,0.5
06,01,05,03,00102,0095,3637643,3,8,2406,2,0.5
06,01,05,03,00102,0096,1045101,1,1,2113,2,0.5
06,01,05,03,00102,0096,1045101,2,3,2401,2,0.5
06,01,05,03,00102,0096,1045101,3,6,2612,2,0.5
06,01,05,03,00102,0097,1045102,1,6,2612,2,0.5
06,01,05,03,00102,0097,1045102,2,3,2608,2,0.5
06,01,05,03,00102,0098,3637662,1,3,2401,2,0.25
06,01,05,03,00102,0098,3637662,2,11,2108,2,0.5
06,01,05,03,00102,0098,3637662,3,3,2113,2,0.5
06,01,05,03,00102,0099,3637663,1,10,2108,2,0.5
06,01,05,03,00102,0099,3637663,2,3,2113,2,0.5
06,01,05,03,00102,0099,3637663,3,3,2401,2,0.25
06,01,05,03,00102,0100,3631839,1,10,2108,2,2.0
06,01,05,03,00102,0100,3631839,2,3,2401,2,0.5
06,01,05,03,00102,0100,3631839,3,3,2113,2,0.5
06,01,05,03,00102,0101,1045103,1,1,2612,2,0.5
06,01,05,03,00102,0101,1045103,2,10,2609,2,0.5
06,01,05,03,00103,0001,3364760,1,6,2620,1,0.5
06,01,05,03,00103,0002,3364759,1,6,2620,1,0.8
06,01,05,03,00103,0003,3364758,1,10,2620,1,0.1
06,01,05,03,00103,0003,3364758,2,1,2603,1,0.1
06,01,05,03,00103,0004,3366548,1,6,2620,1,0.1
06,01,05,03,00103,0006,3366583,1,2,2620,1,0.1
06,01,05,03,00103,0007,3364959,1,1,2620,1,0.2
06,01,05,03,00103,0008,3364753,1,1,2603,1,0.2
06,01,05,03,00103,0008,3364753,2,10,2620,1,0.4
06,01,05,03,00103,0009,3364752,1,9,2620,1,0.5
06,01,05,03,00103,0010,3364751,1,3,2603,1,0.15
06,01,05,03,00103,0010,3364751,2,11,2620,1,0.3
06,01,05,03,00103,0011,3364750,1,12,2620,1,0.35
06,01,05,03,00103,0011,3364750,2,2,2204,1,0.7
06,01,05,03,00103,0012,3364755,1,10,2620,1,0.2
06,01,05,03,00103,0017,3364744,1,2,2603,1,0.15
06,01,05,03,00103,0018,3364745,1,1,2620,1,0.75
06,01,05,03,00103,0019,3364748,1,1,2620,1,0.2
06,01,05,03,00103,0020,3364747,1,1,2620,1,0.5
06,01,05,03,00103,0020,3364747,2,2,2603,1,0.15
06,01,05,03,00103,0021,3364746,1,2,2603,1,0.01
06,01,05,03,00103,0021,3364746,2,2,2620,1,0.01
06,01,05,03,00103,0022,3364742,1,10,2620,1,0.4
06,01,05,03,00103,0022,3364742,2,1,2603,1,0.25
06,01,05,03,00103,0023,3364741,1,10,2620,1,0.25
06,01,05,03,00103,0024,3366594,1,3,2620,1,0.1
06,01,05,03,00103,0029,1748592,1,9,2603,1,0.2
06,01,05,03,00103,0029,1748592,2,3,2620,1,0.3
06,01,05,03,00103,0030,3366599,1,11,2620,1,0.01
06,01,05,03,00103,0031,3366598,1,1,2603,1,0.2
06,01,05,03,00103,0033,3364749,1,3,2603,1,0.01
06,01,05,03,00103,0034,3366585,1,3,2603,1,0.01
06,01,05,03,00103,0035,3366584,1,8,2620,1,0.01
06,01,05,03,00103,0036,3366597,1,10,2620,1,0.25
06,01,05,03,00103,0037,3366600,1,1,2107,1,0.01
06,01,05,03,00103,0037,3366600,2,10,2620,1,0.01
06,01,05,03,00103,0039,1748591,1,12,2108,2,1.5
06,01,05,03,00103,0040,3364998,1,12,2107,2,3.0
06,01,05,03,00103,0041,3364995,1,1,2603,2,0.15
06,01,05,03,00103,0042,3364944,1,12,2108,2,1.0
06,01,05,03,00103,0043,1748590,1,2,2612,2,0.5
06,01,05,03,00103,0045,3364946,1,12,2108,2,2.5
06,01,05,03,00103,0046,3364954,1,2,2612,2,0.5
06,01,05,03,00103,0047,3364999,1,11,2108,2,2.0
06,01,05,03,00103,0048,3365000,1,3,2603,2,0.01
06,01,05,03,00103,0049,3364953,1,8,2620,2,0.5
06,01,05,03,00103,0050,3364949,1,11,2107,2,2.0
06,01,05,03,00103,0051,3364993,1,10,2108,2,0.2
06,01,05,03,00103,0053,3364955,1,3,2603,2,0.01
06,01,05,03,00103,0054,3364968,1,10,2108,2,0.15
06,01,05,03,00103,0055,3364956,1,1,2603,2,0.1
06,01,05,03,00103,0055,3364956,2,11,2620,2,0.1
06,01,05,03,00103,0056,3364950,1,11,2108,2,1.0
06,01,05,03,00103,0057,3364948,1,12,2108,2,1.0
06,01,05,03,00103,0058,3364947,1,3,2612,2,0.01
06,01,05,03,00103,0059,3366589,1,3,2614,2,0.01
06,01,05,03,00103,0060,1748597,1,10,2108,2,0.08
06,01,05,03,00103,0061,3364942,1,11,2108,2,2.0
06,01,05,03,00103,0062,3366590,1,11,2108,2,0.5
06,01,05,03,00103,0062,3366590,2,3,2614,2,0.25
06,01,05,03,00103,0063,3364979,1,12,2108,2,1.0
06,01,05,03,00103,0067,3364975,1,2,2612,2,0.25
06,01,05,03,00103,0068,3364985,1,3,2614,2,0.5
06,01,05,03,00103,0069,3364984,1,2,2611,2,1.0
06,01,05,03,00103,0070,3364943,1,12,2108,2,1.5
06,01,05,03,00103,0071,3364991,1,3,2612,2,0.5
06,01,05,03,00103,0072,3364987,1,3,2614,2,0.5
06,01,05,03,00103,0072,3364987,2,11,2108,2,2.5
06,01,05,03,00103,0073,3364952,1,11,2602,2,0.01
06,01,05,03,00103,0073,3364952,2,2,2603,2,0.01
06,01,05,03,00103,0075,3366587,1,12,2108,2,1.0
06,01,05,03,00103,0076,3366588,1,4,2609,2,0.3
06,01,05,03,00103,0077,3366586,1,4,2609,2,0.1
06,01,05,03,00103,0078,3364989,1,11,2108,2,1.0
06,01,05,03,00103,0079,3364986,1,10,2108,2,0.13
06,01,05,03,00103,0080,3364972,1,11,2108,2,1.0
06,01,05,03,00103,0081,3364983,1,10,2108,2,0.5
06,01,05,03,00103,0084,3364974,1,1,2614,2,1.0
06,01,05,03,00103,0085,1748595,1,4,2612,2,0.25
06,01,05,03,00103,0086,1748599,1,10,2108,2,0.12
06,01,05,03,00103,0087,3364966,1,11,2108,2,1.0
06,01,05,03,00103,0088,3364967,1,11,2107,2,0.5
06,01,05,03,00103,0088,3364967,2,3,2113,2,0.5
06,01,05,03,00103,0090,3364945,1,4,2614,2,0.01
06,01,05,03,00103,0091,3364992,1,10,2108,2,0.07
06,01,05,03,00103,0092,3364977,1,4,2614,2,0.01
06,01,05,03,00103,0094,3364976,1,5,2612,2,0.75
06,01,05,03,00103,0095,1748594,1,4,2614,2,0.75
06,01,05,03,00103,0096,3364981,1,3,2614,2,0.01
06,01,05,03,00103,0097,1748598,1,4,2612,2,1.0
06,01,05,03,00103,0098,3364971,1,10,2612,2,0.5
06,01,05,03,00103,0099,3364970,1,10,2609,2,0.05
06,01,05,03,00103,0100,3364965,1,6,2614,2,0.01
06,01,05,03,00103,0101,3364964,1,3,2614,2,1.5
06,01,05,03,00201,0001,2771720,1,10,2108,2,1.0
06,01,05,03,00201,0001,2771720,2,2,2113,2,1.0
06,01,05,03,00201,0001,2771720,3,3,2104,2,0.05
06,01,05,03,00201,0001,2771720,4,9,2612,2,0.05
06,01,05,03,00201,0001,2771720,5,3,2501,2,0.5
06,01,05,03,00201,0002,2771718,1,10,2108,2,0.05
06,01,05,03,00201,0003,2771719,1,1,2113,2,0.03
06,01,05,03,00201,0003,2771719,2,10,2614,2,0.02
06,01,05,03,00201,0003,2771719,3,11,2108,2,0.5
06,01,05,03,00201,0004,2771716,1,3,2501,2,0.1
06,01,05,03,00201,0004,2771716,2,1,2113,2,0.2
06,01,05,03,00201,0004,2771716,3,11,2109,2,0.1
06,01,05,03,00201,0005,2771717,1,10,2109,2,1.0
06,01,05,03,00201,0006,2771715,1,2,2113,2,0.25
06,01,05,03,00201,0006,2771715,2,11,2107,2,1.25
06,01,05,03,00201,0007,2771704,1,3,2113,2,0.1
06,01,05,03,00201,0007,2771704,2,10,2109,2,0.25
06,01,05,03,00201,0007,2771704,3,10,2612,2,0.05
06,01,05,03,00201,0007,2771704,4,10,2505,2,0.05
06,01,05,03,00201,0008,2770395,1,10,2109,2,0.5
06,01,05,03,00201,0009,2771705,1,9,2620,1,0.2
06,01,05,03,00201,0010,2770400,1,11,2109,2,0.25
06,01,05,03,00201,0010,2770400,2,3,2501,2,0.06
06,01,05,03,00201,0010,2770400,3,2,2113,2,0.25
06,01,05,03,00201,0011,2771714,1,11,2109,2,0.5
06,01,05,03,00201,0011,2771714,2,2,2113,2,1.0
06,01,05,03,00201,0012,2771712,1,12,2107,1,0.5
06,01,05,03,00201,0012,2771712,2,12,2109,1,0.5
06,01,05,03,00201,0012,2771712,3,12,2503,1,1.0
06,01,05,03,00201,0013,2771713,1,1,2345,2,0.5
06,01,05,03,00201,0013,2771713,2,11,2109,2,1.0
06,01,05,03,00201,0013,2771713,3,1,2104,2,0.5
06,01,05,03,00201,0013,2771713,4,2,2113,2,2.0
06,01,05,03,00201,0014,2771701,1,10,2603,1,1.0
06,01,05,03,00201,0015,2771707,1,4,2501,2,0.5
06,01,05,03,00201,0015,2771707,2,10,2113,2,0.25
06,01,05,03,00201,0015,2771707,3,11,2108,2,0.25
06,01,05,03,00201,0016,2770673,1,4,2104,2,0.5
06,01,05,03,00201,0016,2770673,2,12,2109,2,0.5
06,01,05,03,00201,0016,2770673,3,2,2113,2,0.5
06,01,05,03,00201,0016,2770673,4,4,2501,2,0.06
06,01,05,03,00201,0017,2770674,1,11,2109,2,0.25
06,01,05,03,00201,0017,2770674,2,3,2113,2,0.5
06,01,05,03,00201,0017,2770674,3,4,2501,2,0.04
06,01,05,03,00201,0018,2771708,1,10,2108,2,1.0
06,01,05,03,00201,0018,2771708,2,12,2113,2,0.5
06,01,05,03,00201,0019,2771706,1,11,2108,2,0.5
06,01,05,03,00201,0019,2771706,2,1,2113,2,0.25
06,01,05,03,00201,0020,2771710,1,2,2113,2,1.0
06,01,05,03,00201,0020,2771710,2,3,2501,2,0.25
06,01,05,03,00201,0020,2771710,3,10,2109,2,1.0
06,01,05,03,00201,0021,2771709,1,2,2113,2,0.5
06,01,05,03,00201,0021,2771709,2,3,2501,2,0.25
06,01,05,03,00201,0021,2771709,3,10,2109,2,1.0
06,01,05,03,00201,0022,2771711,1,10,2109,2,0.25
06,01,05,03,00201,0023,2770398,1,12,2107,2,3.0
06,01,05,03,00201,0023,2770398,2,12,2109,2,0.5
06,01,05,03,00201,0023,2770398,3,3,2113,2,1.0
06,01,05,03,00201,0024,2770699,1,12,2109,2,0.25
06,01,05,03,00201,0024,2770699,2,3,2113,2,0.25
06,01,05,03,00201,0025,2771006,1,10,2109,2,0.25
06,01,05,03,00201,0025,2771006,2,5,2113,2,0.25
06,01,05,03,00201,0025,2771006,3,4,2501,2,0.05
06,01,05,03,00201,0026,2770696,1,10,2109,2,0.5
06,01,05,03,00201,0027,2770397,1,2,2113,2,0.25
06,01,05,03,00201,0027,2770397,2,11,2109,2,0.25
06,01,05,03,00201,0028,2770700,1,11,2109,2,0.25
06,01,05,03,00201,0028,2770700,2,4,2501,2,0.05
06,01,05,03,00201,0029,2770399,1,10,2612,2,0.05
06,01,05,03,00201,0029,2770399,2,11,2109,2,0.25
06,01,05,03,00201,0029,2770399,3,2,2113,2,0.25
06,01,05,03,00201,0029,2770399,4,2,2501,2,0.05
06,01,05,03,00201,0030,2770697,1,3,2113,2,1.0
06,01,05,03,00201,0030,2770697,2,10,2109,2,1.5
06,01,05,03,00201,0030,2770697,3,3,2104,2,0.25
06,01,05,03,00201,0030,2770697,4,6,2612,2,0.1
06,01,05,03,00201,0031,2770675,1,2,2113,2,0.05
06,01,05,03,00201,0031,2770675,2,11,2109,2,0.5
06,01,05,03,00201,0032,2770681,1,11,2109,2,0.25
06,01,05,03,00201,0032,2770681,2,3,2113,2,0.1
06,01,05,03,00201,0033,2771008,1,12,2109,2,0.5
06,01,05,03,00201,0033,2771008,2,3,2113,2,0.25
06,01,05,03,00201,0033,2771008,3,10,2109,2,0.25
06,01,05,03,00201,0034,2770680,1,10,2109,2,0.1
06,01,05,03,00201,0034,2770680,2,12,2109,2,0.4
06,01,05,03,00201,0034,2770680,3,11,2113,2,0.5
06,01,05,03,00201,0035,2771009,1,3,2113,2,0.5
06,01,05,03,00201,0035,2771009,2,10,2109,2,0.5
06,01,05,03,00201,0036,2771010,1,10,2109,2,0.25
06,01,05,03,00201,0036,2771010,2,1,2113,2,0.25
06,01,05,03,00201,0037,2770698,1,9,2603,1,0.5
06,01,05,03,00201,0037,2770698,2,8,2620,1,0.5
06,01,05,03,00201,0038,2771012,1,10,2109,2,0.5
06,01,05,03,00201,0038,2771012,2,12,2113,2,0.5
06,01,05,03,00201,0039,2770691,1,10,2109,2,0.25
06,01,05,03,00201,0039,2770691,2,12,2109,2,0.5
06,01,05,03,00201,0039,2770691,3,3,2113,2,0.5
06,01,05,03,00201,0040,2770693,1,2,2113,2,1.0
06,01,05,03,00201,0040,2770693,2,3,2620,1,0.5
06,01,05,03,00201,0040,2770693,3,12,2109,2,1.0
06,01,05,03,00201,0041,2770694,1,3,2113,2,0.5
06,01,05,03,00201,0041,2770694,2,10,2109,2,0.5
06,01,05,03,00201,0042,2770689,1,12,2107,2,0.25
06,01,05,03,00201,0042,2770689,2,3,2501,2,0.06
06,01,05,03,00201,0042,2770689,3,11,2109,2,0.25
06,01,05,03,00201,0042,2770689,4,2,2113,2,0.25
06,01,05,03,00201,0043,2771013,1,10,2109,2,0.5
06,01,05,03,00201,0043,2771013,2,11,2113,2,0.25
06,01,05,03,00201,0043,2771013,3,12,2107,2,0.25
06,01,05,03,00201,0044,2770695,1,3,2113,2,0.25
06,01,05,03,00201,0044,2770695,2,10,2109,2,0.25
06,01,05,03,00201,0044,2770695,3,12,2108,2,0.5
06,01,05,03,00201,0045,2770688,1,11,2113,2,1.0
06,01,05,03,00201,0045,2770688,2,12,2108,2,2.0
06,01,05,03,00201,0045,2770688,3,10,2109,2,0.25
06,01,05,03,00201,0046,2770687,1,4,2612,2,0.05
06,01,05,03,00201,0046,2770687,2,3,2113,2,0.25
06,01,05,03,00201,0046,2770687,3,10,2109,2,0.25
06,01,05,03,00201,0046,2770687,4,4,2501,2,0.05
06,01,05,03,00201,0047,2770684,1,11,2109,2,0.25
06,01,05,03,00201,0048,2770686,1,3,2113,2,0.25
06,01,05,03,00201,0048,2770686,2,4,2501,2,0.1
06,01,05,03,00201,0048,2770686,3,10,2109,2,0.25
06,01,05,03,00201,0049,2770685,1,8,2603,1,0.04
06,01,05,03,00201,0049,2770685,2,10,2109,1,0.25
06,01,05,03,00201,0050,2770683,1,9,2620,1,0.25
06,01,05,03,00201,0050,2770683,2,8,2602,1,0.25
06,01,05,03,00201,0050,2770683,3,9,2603,1,0.04
06,01,05,03,00201,0051,2770682,1,8,2108,1,0.05
06,01,05,03,00201,0051,2770682,2,8,2620,1,0.04
06,01,05,03,00201,0051,2770682,3,8,2602,1,0.02
06,01,05,03,00201,0052,2771003,1,10,2109,2,0.25
06,01,05,03,00201,0052,2771003,2,2,2113,2,0.5
06,01,05,03,00201,0053,2771004,1,10,2108,1,0.25
06,01,05,03,00201,0053,2771004,2,9,2620,1,0.04
06,01,05,03,00201,0054,2770690,1,3,2113,2,0.25
06,01,05,03,00201,0054,2770690,2,11,2109,2,0.25
06,01,05,03,00201,0055,2770692,1,1,2109,2,1.0
06,01,05,03,00201,0055,2770692,2,12,2108,2,0.5
06,01,05,03,00201,0055,2770692,3,3,2113,2,0.25
06,01,05,03,00201,0056,2770396,1,11,2109,2,0.25
06,01,05,03,00201,0056,2770396,2,2,2113,2,0.25
06,01,05,03,00201,0056,2770396,3,3,2501,2,0.1
06,01,05,03,00201,0057,3341223,1,11,2603,1,0.3
06,01,05,03,00201,0057,3341223,2,12,2109,1,0.25
06,01,05,03,00201,0057,3341223,3,2,2620,1,0.2
06,01,05,03,00201,0057,3341223,4,9,2602,1,0.1
06,01,05,03,00201,0058,2771703,1,6,2603,1,0.3
06,01,05,03,00201,0058,2771703,2,9,2109,1,1.0
06,01,05,03,00201,0058,2771703,3,5,2620,1,0.2
06,01,05,03,00201,0059,2771002,1,12,2603,1,0.05
06,01,05,03,00201,0059,2771002,2,10,2109,1,0.08
06,01,05,03,00201,0059,2771002,3,11,2109,2,1.0
06,01,05,03,00201,0059,2771002,4,12,2602,1,0.04
06,01,05,03,00201,0060,2771001,1,9,2602,1,0.04
06,01,05,03,00201,0060,2771001,2,9,2603,1,0.07
06,01,05,03,00201,0060,2771001,3,10,2108,2,0.5
06,01,05,03,00201,0060,2771001,4,9,2109,1,0.05
06,01,05,03,00201,0061,2770672,1,11,2113,2,0.06
06,01,05,03,00201,0061,2770672,2,10,2109,2,0.07
06,01,05,03,00201,0061,2770672,3,12,2108,2,0.25
06,01,05,03,00201,0062,2770670,1,10,2109,2,0.08
06,01,05,03,00201,0062,2770670,2,3,2104,2,0.25
06,01,05,03,00201,0062,2770670,3,9,2113,2,0.09
06,01,05,03,00201,0062,2770670,4,3,2501,2,0.03
06,01,05,03,00201,0063,2770671,1,9,2609,2,0.01
06,01,05,03,00201,0063,2770671,2,9,2104,2,0.06
06,01,05,03,00201,0063,2770671,3,8,2612,2,0.05
06,01,05,03,00201,0063,2770671,4,11,2108,2,1.0
06,01,05,03,00201,0063,2770671,5,3,2113,2,1.0
06,01,05,03,00201,0064,2770677,1,10,2109,2,0.5
06,01,05,03,00201,0064,2770677,2,3,2113,2,0.5
06,01,05,03,00201,0064,2770677,3,3,2501,2,0.06
06,01,05,03,00201,0065,2770678,1,1,2113,2,0.5
06,01,05,03,00201,0065,2770678,2,2,2501,2,0.05
06,01,05,03,00201,0065,2770678,3,10,2109,2,0.5
06,01,05,03,00201,0066,2770679,1,12,2501,2,0.05
06,01,05,03,00201,0066,2770679,2,10,2109,2,0.5
06,01,05,03,00201,0067,2770661,1,2,2104,2,0.1
06,01,05,03,00201,0067,2770661,2,2,2501,2,0.05
06,01,05,03,00201,0067,2770661,3,2,2113,2,0.25
06,01,05,03,00201,0067,2770661,4,11,2109,2,0.5
06,01,05,03,00201,0068,2770662,1,1,2113,2,0.25
06,01,05,03,00201,0068,2770662,2,3,2501,2,0.05
06,01,05,03,00201,0068,2770662,3,10,2109,2,0.25
06,01,05,03,00201,0069,2770663,1,3,2501,2,0.05
06,01,05,03,00201,0069,2770663,2,4,2104,2,0.25
06,01,05,03,00201,0069,2770663,3,11,2109,2,0.25
06,01,05,03,00201,0069,2770663,4,3,2113,2,0.25
06,01,05,03,00201,0070,2770666,1,10,2109,2,0.25
06,01,05,03,00201,0070,2770666,2,3,2113,2,0.25
06,01,05,03,00201,0070,2770666,3,3,2501,2,0.05
06,01,05,03,00201,0070,2770666,4,3,2104,2,0.08
06,01,05,03,00201,0070,2770666,5,4,2506,2,0.04
06,01,05,03,00201,0070,2770666,6,5,2505,2,0.04
06,01,05,03,00201,0070,2770666,7,6,2612,2,0.1
06,01,05,03,00201,0071,2770669,1,12,2109,2,0.5
06,01,05,03,00201,0071,2770669,2,3,2113,2,0.5
06,01,05,03,00201,0072,2770668,1,12,2109,2,0.5
06,01,05,03,00201,0072,2770668,2,3,2501,2,0.05
06,01,05,03,00201,0073,2770667,1,3,2501,2,0.15
06,01,05,03,00201,0073,2770667,2,3,2104,2,0.25
06,01,05,03,00201,0073,2770667,3,11,2109,2,0.25
06,01,05,03,00201,0073,2770667,4,2,2113,2,0.25
06,01,05,03,00201,0074,2770665,1,3,2113,2,0.06
06,01,05,03,00201,0074,2770665,2,11,2109,2,0.5
06,01,05,03,00201,0075,2770664,1,11,2109,2,0.25
06,01,05,03,00201,0075,2770664,2,3,2113,2,0.25
06,01,05,03,00201,0075,2770664,3,3,2501,2,0.06
06,01,05,03,00201,0076,2771772,1,3,2501,2,0.07
06,01,05,03,00201,0076,2771772,2,10,2612,2,0.05
06,01,05,03,00201,0076,2771772,3,3,2609,2,0.03
06,01,05,03,00201,0076,2771772,4,10,2109,2,0.25
06,01,05,03,00201,0077,2771011,1,3,2113,2,0.5
06,01,05,03,00201,0077,2771011,2,10,2109,2,0.5
06,01,05,03,00201,0077,2771011,3,3,2501,2,0.05
06,01,05,03,00201,0077,2771011,4,3,2104,2,0.25
06,01,05,03,00201,0078,2771014,1,9,2344,1,0.04
06,01,05,03,00201,0078,2771014,2,10,2109,2,0.5
06,01,05,03,00201,0078,2771014,3,3,2603,1,0.04
06,01,05,03,00201,0078,2771014,4,3,2113,2,0.5
06,01,05,03,00201,0079,2771775,1,2,2113,2,0.5
06,01,05,03,00201,0079,2771775,2,11,2109,2,0.5
06,01,05,03,00201,0080,2771776,1,3,2113,2,0.05
06,01,05,03,00201,0080,2771776,2,10,2109,2,0.5
06,01,05,03,00201,0081,2771765,1,9,2612,2,0.05
06,01,05,03,00201,0081,2771765,2,3,2104,2,0.25
06,01,05,03,00201,0081,2771765,3,8,2608,2,0.04
06,01,05,03,00201,0081,2771765,4,10,2109,2,0.25
06,01,05,03,00201,0081,2771765,5,3,2113,2,0.25
06,01,05,03,00201,0082,2771773,1,2,2113,2,1.0
06,01,05,03,00201,0082,2771773,2,2,2501,2,1.0
06,01,05,03,00201,0082,2771773,3,10,2109,2,0.25
06,01,05,03,00201,0083,2771774,1,3,2113,2,0.25
06,01,05,03,00201,0083,2771774,2,4,2501,2,0.06
06,01,05,03,00201,0083,2771774,3,10,2109,2,0.25
06,01,05,03,00201,0084,2771780,1,4,2501,2,0.05
06,01,05,03,00201,0084,2771780,2,3,2113,2,0.05
06,01,05,03,00201,0084,2771780,3,11,2109,2,0.3
06,01,05,03,00201,0085,2771777,1,4,2104,2,0.1
06,01,05,03,00201,0085,2771777,2,3,2113,2,0.5
06,01,05,03,00201,0085,2771777,3,3,2501,2,0.07
06,01,05,03,00201,0085,2771777,4,11,2109,2,0.5
06,01,05,03,00201,0086,2771778,1,3,2113,2,0.25
06,01,05,03,00201,0086,2771778,2,5,2104,2,0.1
06,01,05,03,00201,0086,2771778,3,11,2109,2,0.25
06,01,05,03,00201,0086,2771778,4,5,2501,2,0.05
06,01,05,03,00201,0087,2771771,1,3,2104,2,0.25
06,01,05,03,00201,0087,2771771,2,3,2113,2,0.25
06,01,05,03,00201,0087,2771771,3,11,2109,2,0.25
06,01,05,03,00201,0087,2771771,4,2,2501,2,0.05
06,01,05,03,00201,0088,2771764,1,2,2113,2,0.5
06,01,05,03,00201,0088,2771764,2,10,2109,2,0.25
06,01,05,03,00201,0088,2771764,3,3,2501,2,0.25
06,01,05,03,00201,0089,2771761,1,2,2113,2,0.08
06,01,05,03,00201,0089,2771761,2,11,2109,2,0.25
06,01,05,03,00201,0089,2771761,3,3,2501,2,0.04
06,01,05,03,00201,0090,2771762,1,4,2104,2,0.1
06,01,05,03,00201,0090,2771762,2,3,2113,2,0.5
06,01,05,03,00201,0090,2771762,3,4,2501,2,0.06
06,01,05,03,00201,0090,2771762,4,10,2109,2,0.25
06,01,05,03,00201,0091,2771763,1,10,2109,2,0.1
06,01,05,03,00201,0091,2771763,2,2,2113,2,0.2
06,01,05,03,00201,0091,2771763,3,3,2109,2,0.2
06,01,05,03,00201,0092,2771766,1,11,2109,2,0.25
06,01,05,03,00201,0092,2771766,2,2,2501,2,0.05
06,01,05,03,00201,0092,2771766,3,2,2113,2,0.25
06,01,05,03,00201,0093,2771779,1,11,2113,2,0.25
06,01,05,03,00201,0093,2771779,2,3,2104,2,0.05
06,01,05,03,00201,0093,2771779,3,11,2109,2,0.25
06,01,05,03,00201,0093,2771779,4,6,2612,2,0.05
06,01,05,03,00201,0093,2771779,5,3,2501,2,0.06
06,01,05,03,00201,0093,2771779,6,7,2609,2,0.05
06,01,05,03,00201,0094,2771768,1,11,2109,2,0.25
06,01,05,03,00201,0094,2771768,2,9,2319,1,0.03
06,01,05,03,00201,0095,2771769,1,8,2612,2,0.05
06,01,05,03,00201,0095,2771769,2,11,2109,2,0.5
06,01,05,03,00201,0095,2771769,3,2,2104,2,0.2
06,01,05,03,00201,0095,2771769,4,2,2501,2,0.25
06,01,05,03,00201,0095,2771769,5,1,2113,2,0.5
06,01,05,03,00201,0096,2771770,1,10,2109,2,0.25
06,01,05,03,00201,0096,2771770,2,4,2104,2,0.25
06,01,05,03,00201,0096,2771770,3,3,2501,2,0.25
06,01,05,03,00201,0096,2771770,4,3,2113,2,0.5
06,01,05,03,00201,0097,2771019,1,9,2602,1,0.01
06,01,05,03,00201,0097,2771019,2,11,2620,1,0.5
06,01,05,03,00201,0097,2771019,3,6,2109,1,0.5
06,01,05,03,00201,0098,2771020,1,10,2620,1,0.05
06,01,05,03,00201,0098,2771020,2,10,2603,1,0.3
06,01,05,03,00201,0099,2771005,1,10,2109,1,0.5
06,01,05,03,00201,0099,2771005,2,9,2620,1,0.3
06,01,05,03,00201,0100,2771018,1,11,2109,2,0.25
06,01,05,03,00201,0100,2771018,2,3,2603,2,0.04
06,01,05,03,00201,0101,2771015,1,2,2113,2,0.25
06,01,05,03,00201,0101,2771015,2,10,2620,1,0.04
06,01,05,03,00201,0101,2771015,3,10,2109,2,0.25
06,01,05,03,00201,0102,2770676,1,12,2109,2,0.5
06,01,05,03,00201,0103,2771016,1,11,2620,1,0.05
06,01,05,03,00201,0103,2771016,2,11,2603,1,0.04
06,01,05,03,00201,0104,2771017,1,10,2620,1,0.05
06,01,05,03,00201,0104,2771017,2,11,2107,1,0.05
06,01,05,03,00201,0105,2770701,1,9,2620,1,0.5
06,01,05,03,00201,0105,2770701,2,9,2603,1,0.06
06,01,05,03,00201,0105,2770701,3,11,2107,1,0.5
06,01,05,03,00201,0106,2770718,1,11,2609,1,0.06
06,01,05,03,00201,0106,2770718,2,11,2107,1,0.25
06,01,05,03,00201,0106,2770718,3,5,2612,1,0.05
06,01,05,03,00201,0107,2770720,1,9,2603,1,0.1
06,01,05,03,00201,0107,2770720,2,10,2107,1,0.25
06,01,05,03,00201,0107,2770720,3,8,2620,1,0.1
06,01,05,03,00201,0108,2770702,1,8,2612,1,0.05
06,01,05,03,00201,0108,2770702,2,9,2620,1,0.25
06,01,05,03,00201,0108,2770702,3,12,2107,1,0.5
06,01,05,03,00201,0108,2770702,4,8,2603,1,0.25
06,01,05,03,00201,0108,2770702,5,8,2609,1,0.02
06,01,05,03,00201,0109,2770719,1,9,2107,1,0.5
06,01,05,03,00201,0109,2770719,2,7,2612,1,0.05
