TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P117_01,P117_02,P117_03,P117_04,P117_05,P117_06,P118,P119,P120_01,P120_02,P121,P121_01
11,01,05,02,00502,0001,2478073,2,2,2,2,2,2,3,2,2,2,0.0,
11,01,05,02,00502,0002,2478074,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0003,2478071,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0004,2478075,2,1,2,2,2,2,3,2,2,2,0.0,
11,01,05,02,00502,0005,2478076,2,2,2,2,2,2,3,2,2,2,0.0,
11,01,05,02,00502,0006,2393758,2,1,2,2,2,2,2,2,2,2,0.0,
11,01,05,02,00502,0007,2478080,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0008,2478064,2,2,1,2,2,2,1,2,2,2,0.0,
11,01,05,02,00502,0009,2478065,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,05,02,00502,0010,2478070,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0011,2478069,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0012,2478068,2,1,1,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0013,2478078,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0014,2478079,2,1,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0015,2478077,2,2,1,2,2,2,7,2,2,2,,2.0
11,01,05,02,00502,0016,2393786,2,1,1,2,2,2,4,2,2,2,,2.0
11,01,05,02,00502,0017,2393793,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0018,2393783,2,2,1,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0019,2393788,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0020,2393790,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0021,2478062,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0022,2478061,2,1,1,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0023,2393746,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0024,2478063,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0025,2393759,2,1,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0026,2393795,2,1,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0027,2393785,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0028,2393784,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0029,2393794,2,1,2,2,2,2,4,2,2,2,,2.0
11,01,05,02,00502,0030,2393782,2,1,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0031,2478003,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,05,02,00502,0032,2393798,2,1,1,2,2,2,4,2,2,2,,2.0
11,01,05,02,00502,0033,2393787,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0034,2393800,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0035,2478001,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0036,2478006,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0037,2393797,2,1,1,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0038,2393792,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,05,02,00502,0039,2478005,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,05,02,00502,0040,2478011,2,1,1,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0041,2267797,2,2,2,2,2,2,2,1,2,2,,2.0
11,01,05,02,00502,0042,2478013,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0043,2393799,2,1,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0044,2478014,2,2,2,2,2,2,4,2,2,2,0.0,
11,01,05,02,00502,0045,2478010,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0046,2478049,2,1,2,2,2,2,2,1,2,2,,2.0
11,01,05,02,00502,0047,2478015,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0048,2478002,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0049,2478012,2,2,2,2,2,2,7,2,2,2,,2.0
11,01,05,02,00502,0050,2393791,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0051,2478019,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0052,2478017,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0053,2478018,2,2,2,2,2,2,1,2,1,2,,2.0
11,01,05,02,00502,0054,2478025,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0055,2393781,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0056,2478008,2,1,2,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0057,2478009,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0058,2478016,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0059,2393796,2,2,2,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0060,2478004,2,1,1,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0061,2478020,2,2,2,2,2,2,1,1,2,2,,2.0
11,01,05,02,00502,0062,2478067,2,1,1,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0063,2478066,2,1,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0064,2478072,2,1,2,2,2,2,2,1,2,2,,2.0
11,01,05,02,00502,0065,2478021,2,1,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0066,2478022,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0067,2478023,2,1,1,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0068,2478024,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0069,2478026,2,2,2,2,2,2,2,1,2,2,,2.0
11,01,05,02,00502,0070,2478027,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0071,2478028,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0072,2478029,2,1,2,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0073,2478030,2,1,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0074,2478031,2,1,1,2,2,2,1,2,2,2,,2.0
11,01,05,02,00502,0075,2478032,2,2,2,2,2,2,1,1,2,2,,2.0
11,01,05,02,00502,0076,2478033,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0077,2478034,2,1,2,2,2,2,1,2,1,2,,2.0
11,01,05,02,00502,0078,2478035,2,1,1,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0079,2478036,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0080,2478037,2,2,2,2,2,2,1,1,1,2,,2.0
11,01,05,02,00502,0081,2478038,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0082,2478040,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0083,2478039,2,2,2,2,2,2,4,2,2,2,,2.0
11,01,05,02,00502,0084,2478041,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0085,2478042,2,1,1,2,2,2,4,2,2,2,1.0,
11,01,05,02,00502,0086,2478044,2,1,1,2,2,2,1,2,1,1,,2.0
11,01,05,02,00502,0087,2478043,2,2,2,2,2,2,2,2,2,2,,2.0
11,01,05,02,00502,0088,2478045,2,2,2,2,2,2,2,1,2,2,,2.0
