TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P023_01,P023_04,P023_07
02,01,05,09,00102,0057,2302757,1,0.5,010505
02,01,05,09,00102,0058,2302754,1,2.0,010505
02,01,05,09,00102,0064,2307464,1,18.0,010505
02,01,05,09,00102,0065,2307461,1,44.0,010505
02,01,05,09,00102,0066,2307469,1,0.5,010509
02,01,05,09,00102,0070,2307476,1,3.5,010505
02,01,05,09,00102,0071,2307475,1,5.0,010505
02,01,05,09,00102,0073,2307467,1,0.5,010505
02,01,05,09,00102,0076,2307466,1,0.5,010307
02,01,05,09,00103,0003,2309617,1,7.0,010505
02,01,05,09,00103,0003,2309617,2,1.0,010505
02,01,05,09,00103,0004,2309616,1,10.0,010505
02,01,05,09,00103,0008,2309611,1,1.0,010505
02,01,05,09,00103,0011,2309608,2,0.25,010505
02,01,05,09,00103,0011,2309608,1,0.33,010505
02,01,05,09,00103,0011,2309608,3,0.33,010505
02,01,05,09,00103,0013,2309605,1,1.0,010505
02,01,05,09,00103,0017,2309602,1,0.5,010505
02,01,05,09,00103,0020,2309637,1,0.25,010523
02,01,05,09,00103,0024,2302759,1,0.5,010505
02,01,05,09,00103,0025,2307561,1,0.25,010505
02,01,05,09,00103,0030,2309626,1,12.0,010505
02,01,05,09,00103,0033,2309629,1,0.5,010523
02,01,05,09,00103,0034,2309634,1,1.0,010505
02,01,05,09,00103,0035,2309636,1,0.5,010505
02,01,05,09,00103,0039,2309632,1,3.0,010505
02,01,05,09,00103,0046,2309721,1,2.0,010505
02,01,05,09,00103,0047,2309722,1,3.0,010505
02,01,05,09,00103,0051,2309726,1,3.0,010505
02,01,05,09,00103,0052,2309727,1,30.0,010505
02,01,05,09,00103,0054,2309730,1,15.0,010505
02,01,05,09,00103,0057,2309740,1,6.0,010505
02,01,05,09,00103,0059,2309724,1,4.0,010505
02,01,05,09,00103,0060,2309733,1,6.0,010505
02,01,05,09,00103,0064,2309697,1,0.5,010505
02,01,05,09,00103,0066,2309690,1,3.0,010505
02,01,05,09,00103,0070,2309699,1,30.0,010505
02,01,05,09,00200,0055,2290682,1,2.0,010505
02,01,05,09,00200,0060,2478350,1,0.25,010505
02,01,05,09,00200,0075,2290602,1,0.5,010505
02,01,05,09,00200,0081,2290606,1,0.875,010523
02,01,05,09,00200,0093,2290717,1,0.75,010505
02,01,05,09,00200,0098,2292291,1,2.0,010505
02,01,05,09,00200,0108,2290715,1,1.375,010505
02,01,05,09,00200,0112,2290714,1,1.25,010505
02,01,05,09,00200,0114,2290719,1,0.5,010523
02,01,05,09,00200,0116,2478330,1,0.5,010523
02,01,05,09,00200,0119,2478331,1,1.0,010505
02,01,05,09,00200,0120,2478329,1,1.0,010505
02,01,05,09,00301,0001,2303993,1,0.0625,010501
02,01,05,09,00301,0001,2303993,2,30.0,010520
02,01,05,09,00301,0001,2303993,3,5.0,010505
02,01,05,09,00301,0002,2303992,3,0.125,010501
02,01,05,09,00301,0002,2303992,1,1.0,010501
02,01,05,09,00301,0002,2303992,2,0.5,010501
02,01,05,09,00301,0002,2303992,4,0.25,010501
02,01,05,09,00301,0002,2303992,5,0.0625,010501
02,01,05,09,00301,0003,2303991,1,1.0,010523
02,01,05,09,00301,0006,2303995,1,1.0,010501
02,01,05,09,00301,0006,2303995,2,0.5,010501
02,01,05,09,00301,0006,2303995,3,18.0,010520
02,01,05,09,00301,0006,2303995,4,1.5,010501
02,01,05,09,00301,0007,2303996,3,0.5,010501
02,01,05,09,00301,0007,2303996,1,0.5,010501
02,01,05,09,00301,0007,2303996,2,0.25,010523
02,01,05,09,00301,0010,2303997,1,1.0,010501
02,01,05,09,00301,0010,2303997,2,1.0,160201
02,01,05,09,00301,0015,2471552,1,1.5,010523
02,01,05,09,00301,0019,2471545,2,0.75,010523
02,01,05,09,00301,0019,2471545,3,0.75,010523
02,01,05,09,00301,0019,2471545,1,0.75,010523
02,01,05,09,00301,0020,2471558,1,0.5,010523
02,01,05,09,00301,0022,2471547,1,25.0,010520
02,01,05,09,00301,0023,2471576,1,0.5,010501
02,01,05,09,00301,0025,2471542,1,40.0,010520
02,01,05,09,00301,0028,2471569,1,0.5,010523
02,01,05,09,00301,0030,2471565,1,1.0,220801
02,01,05,09,00301,0031,2471570,1,5.0,010505
02,01,05,09,00301,0038,2471561,1,0.25,010501
02,01,05,09,00301,0040,2471562,1,5.0,010501
02,01,05,09,00301,0041,2457034,1,0.5,010501
02,01,05,09,00301,0042,2471574,1,2.0,010505
02,01,05,09,00301,0042,2471574,2,0.25,010520
02,01,05,09,00301,0043,2471567,1,2.0,010520
02,01,05,09,00301,0045,2471568,1,1.5,010307
02,01,05,09,00301,0046,2457021,1,0.25,010523
02,01,05,09,00301,0047,2457037,1,0.25,010523
02,01,05,09,00301,0051,2471571,1,2.0,010523
02,01,05,09,00301,0052,2457031,1,24.0,160201
02,01,05,09,00301,0054,2457030,1,13.0,010307
02,01,05,09,00301,0056,2457024,1,0.5,010501
02,01,05,09,00301,0056,2457024,2,0.5,010523
02,01,05,09,00301,0060,2471572,1,3.0,010523
02,01,05,09,00301,0061,2457032,1,0.5,010523
02,01,05,09,00301,0063,2477672,1,1.5,010520
02,01,05,09,00301,0068,2477664,1,0.75,010501
02,01,05,09,00301,0068,2477664,2,0.5,010501
02,01,05,09,00301,0068,2477664,3,0.5,010501
02,01,05,09,00301,0069,2303952,1,3.0,010705
02,01,05,09,00301,0069,2303952,2,5.0,010505
02,01,05,09,00301,0074,2477669,2,1.0,010306
02,01,05,09,00301,0074,2477669,3,60.0,010306
02,01,05,09,00301,0074,2477669,4,0.25,010306
02,01,05,09,00301,0074,2477669,1,0.25,010306
02,01,05,09,00301,0074,2477669,5,40.0,010306
02,01,05,09,00301,0078,2477668,3,9.0,010520
02,01,05,09,00301,0078,2477668,6,1.5,010520
02,01,05,09,00301,0078,2477668,5,20.0,010520
02,01,05,09,00301,0078,2477668,1,50.0,010520
02,01,05,09,00301,0078,2477668,4,2.5,010520
02,01,05,09,00301,0078,2477668,2,15.0,010520
02,01,05,09,00301,0083,2303958,1,2.0,010505
02,01,05,09,00301,0085,2471521,1,4.0,010508
02,01,05,09,00302,0008,2291110,1,3.0,010520
02,01,05,09,00302,0017,2291122,1,10.0,010520
02,01,05,09,00302,0020,2291126,1,1.0,010523
02,01,05,09,00302,0021,2291123,1,10.0,010520
02,01,05,09,00302,0030,2291139,1,1.0,010505
02,01,05,09,00302,0031,2291140,1,4.0,010505
02,01,05,09,00302,0041,2457051,1,7.0,010505
02,01,05,09,00302,0069,2291179,1,0.25,010501
02,01,05,09,00302,0072,2309122,1,10.0,010513
02,01,05,09,00302,0073,2309124,1,15.0,010508
02,01,05,09,00302,0076,2309127,1,1.0,010523
02,01,05,09,00302,0078,2309130,1,33.0,220601
02,01,05,09,00302,0081,2309133,1,2.0,010505
02,01,05,09,00302,0091,2302744,1,1.0,010505
02,01,05,09,00302,0093,2309761,1,112.0,010520
02,01,05,09,00302,0102,2309775,1,2.0,010508
02,01,05,09,00302,0110,2471532,1,1.0,010505
02,01,05,09,00303,0008,2471445,1,27.0,010307
02,01,05,09,00303,0012,0947118,1,0.5,010508
02,01,05,09,00303,0022,2560160,1,2.0,010512
02,01,05,09,00303,0023,0947109,1,7.0,010508
02,01,05,09,00303,0030,2560143,1,20.0,010508
02,01,05,09,00303,0034,2560146,1,25.0,010520
02,01,05,09,00303,0043,2560155,1,60.0,010513
02,01,05,09,00303,0044,2560154,1,0.5,010501
02,01,05,09,00303,0050,2471519,1,1.0,010505
02,01,05,09,00303,0050,2471519,2,0.5,010505
02,01,05,09,00303,0063,2471514,1,0.5,010501
02,01,05,09,00303,0064,2471480,1,30.0,010505
02,01,05,09,00303,0068,2471472,1,115.0,010101
02,01,05,09,00303,0085,2471469,2,6.0,010501
02,01,05,09,00303,0085,2471469,3,6.0,010520
02,01,05,09,00303,0085,2471469,1,15.0,010505
02,01,05,09,00303,0089,0947094,1,2.0,010508
02,01,05,09,00303,0093,2471513,1,13.0,010505
02,01,05,09,00303,0105,2471530,1,20.0,010520
02,01,05,09,00303,0108,2471533,1,0.5,010505
02,01,05,09,00303,0108,2471533,2,1.0,010513
02,01,05,09,00303,0115,2471536,2,120.0,010505
02,01,05,09,00303,0115,2471536,1,3.0,010501
02,01,05,09,00303,0119,2471500,2,30.0,010510
02,01,05,09,00303,0119,2471500,1,2.0,010505
02,01,05,09,00303,0120,2471494,2,10.0,010508
02,01,05,09,00303,0120,2471494,1,30.0,010506
02,01,05,09,00303,0127,0947090,1,10.0,010501
02,01,05,09,00303,0132,2471488,1,2.0,010501
02,01,05,09,00303,0138,2471491,1,0.5,010505
02,01,05,09,00303,0138,2471491,2,6.0,010508
02,01,05,10,00100,0008,2471088,1,0.5,010523
02,01,05,10,00100,0008,2471088,2,0.5,010523
02,01,05,10,00100,0013,2471093,1,50.0,010520
02,01,05,10,00100,0015,2471095,1,1.0,010508
02,01,05,10,00100,0027,2471107,1,0.25,010509
02,01,05,10,00100,0028,2471108,1,10.0,010520
02,01,05,10,00100,0031,2471111,1,0.5,010520
02,01,05,10,00100,0032,2471112,1,1.0,010520
02,01,05,10,00100,0033,2471113,1,0.25,010523
02,01,05,10,00100,0034,2471114,2,1.5,010520
02,01,05,10,00100,0034,2471114,1,4.0,010523
02,01,05,10,00100,0037,2471117,3,1.0,010508
02,01,05,10,00100,0037,2471117,4,5.0,010508
02,01,05,10,00100,0037,2471117,1,11.0,010508
02,01,05,10,00100,0037,2471117,5,1.5,010508
02,01,05,10,00100,0037,2471117,2,2.0,010508
02,01,05,10,00100,0045,2471125,1,1.0,010523
02,01,05,10,00100,0045,2471125,2,1.0,010501
02,01,05,10,00100,0048,2471128,1,3.0,010523
02,01,05,10,00100,0049,2471129,1,0.5,220801
02,01,05,10,00100,0053,2471133,1,0.75,010520
02,01,05,10,00100,0057,2471137,1,0.25,010523
02,01,05,10,00100,0058,2471138,4,22.0,010520
02,01,05,10,00100,0058,2471138,1,2.0,010523
02,01,05,10,00100,0058,2471138,2,23.0,010520
02,01,05,10,00100,0058,2471138,3,3.0,010523
02,01,05,10,00100,0066,2479806,1,10.0,010519
02,01,05,10,00100,0069,2479809,2,1.0,010523
02,01,05,10,00100,0069,2479809,1,2.0,010523
02,01,05,10,00100,0070,2479811,2,2.0,010509
02,01,05,10,00100,0070,2479811,1,28.0,010520
02,01,05,10,00100,0073,2479814,1,25.0,010520
02,01,05,10,00100,0079,2479820,1,8.0,010520
02,01,05,10,00100,0081,2479822,1,2.0,010520
02,01,05,10,00100,0082,2479823,1,15.0,010520
02,01,05,10,00100,0083,2479824,1,1.0,010520
02,01,05,10,00100,0086,2479827,1,82.0,010612
02,01,05,10,00100,0088,2479829,1,0.5,010523
02,01,05,10,00100,0090,2479831,1,0.5,010523
02,01,05,10,00100,0093,2479834,1,1.0,010520
02,01,05,10,00100,0095,2479836,1,0.25,010523
02,01,05,10,00100,0095,2479836,2,0.5,010523
02,01,05,10,00100,0095,2479836,3,0.25,010523
02,01,05,10,00100,0098,2479839,2,0.5,010523
02,01,05,10,00100,0098,2479839,1,0.25,010523
02,01,05,10,00100,0099,2301848,1,1.0,010523
02,01,05,10,00100,0099,2301848,3,0.5,010509
02,01,05,10,00100,0099,2301848,2,2.0,010523
02,01,05,10,00100,0101,2301850,1,0.5,010509
02,01,05,10,00100,0106,0734261,1,0.25,010501
02,01,05,10,00100,0106,0734261,2,0.25,010501
02,01,05,11,00101,0008,2473509,1,2.0,010507
02,01,05,11,00101,0014,2473409,1,1.5,010503
02,01,05,11,00101,0015,2473403,1,1.0,010507
02,01,05,11,00101,0027,2473431,1,4.0,010503
02,01,05,11,00101,0028,2473424,1,40.0,010503
02,01,05,11,00101,0035,2473430,1,6.0,010503
02,01,05,11,00101,0038,2473435,1,3.0,010503
02,01,05,11,00101,0040,2473460,1,30.0,010504
02,01,05,11,00101,0048,2479932,1,30.0,010514
02,01,05,11,00101,0056,2479939,1,5.0,010507
02,01,05,11,00101,0062,2301919,1,2.0,010303
02,01,05,11,00101,0064,2473437,1,0.5,010514
02,01,05,11,00101,0067,2301905,1,70.0,010503
02,01,05,11,00101,0067,2301905,2,5.0,010509
02,01,05,11,00101,0068,2301901,1,6.0,010522
02,01,05,11,00101,0076,2301902,1,5.0,010514
02,01,05,11,00101,0086,2479937,1,0.1,010504
02,01,05,11,00101,0087,2479938,1,2.0,010503
02,01,05,11,00101,0089,2301909,1,0.25,010507
02,01,05,11,00101,0096,2301917,1,5.0,010503
02,01,05,11,00101,0099,2301912,1,70.0,010513
02,01,05,11,00101,0101,2301906,1,5.0,010507
02,01,05,11,00101,0104,2301931,1,0.5,010513
02,01,05,11,00102,0015,2473489,1,8.0,010521
02,01,05,12,00100,0003,0200356,1,6.0,010502
02,01,05,12,00100,0003,0200356,2,0.0,010515
02,01,05,12,00202,0038,2564030,1,8.0,010502
02,01,05,12,00202,0115,0885540,1,8.0,010307
02,01,05,12,00301,0007,2291338,1,6.0,010515
02,01,05,12,00301,0032,2291345,1,10.0,010706
02,01,05,12,00301,0045,2291365,1,1.5,010515
02,01,05,12,00301,0074,2291301,1,3.0,010515
02,01,05,12,00302,0034,2393877,1,50.0,010514
02,01,05,12,00302,0051,2477682,1,0.0,010515
02,01,05,12,00302,0066,2477691,1,0.5,010502
02,01,05,12,00302,0068,2477694,1,10.0,010515
02,01,05,12,00302,0084,0241906,1,1.0,010514
02,01,05,12,00302,0085,0241907,1,10.0,010515
02,01,05,12,00302,0087,2479371,1,7.0,010515
02,01,05,12,00302,0089,0241901,1,30.0,010515
02,01,05,12,00302,0104,2302686,1,0.25,010504
02,01,05,12,00302,0119,2309575,1,5.0,010504
02,01,05,12,00303,0041,2290769,1,1.0,010514
02,01,05,12,00401,0010,1378793,1,9.0,010502
02,01,05,13,00100,0003,2298798,1,3.0,010514
02,01,05,13,00100,0020,2478240,1,6.0,010514
02,01,05,13,00100,0025,2564156,1,10.0,010514
02,01,05,13,00100,0043,2298761,1,4.0,010512
02,01,05,13,00100,0063,2291069,1,1.0,010514
02,01,05,13,00100,0065,2564166,1,1.0,010514
02,01,05,13,00100,0074,2291071,1,1.0,010514
02,01,05,13,00100,0081,2291070,1,1.0,010514
02,01,05,13,00100,0082,2309758,1,14.0,010512
02,01,05,13,00100,0100,2564164,1,20.0,140304
02,01,05,13,00100,0102,0595965,1,10.0,010514
02,01,05,13,00100,0103,0595971,1,6.0,010514
02,01,05,13,00100,0107,0595976,1,20.0,010514
02,01,05,13,00100,0112,2291066,1,2.0,010514
02,01,05,13,00100,0116,2564174,1,3.0,010512
02,01,05,13,00100,0134,2291068,1,1.0,010512
02,01,05,13,00100,0172,2295152,1,1.0,010512
02,01,05,13,00100,0181,2290722,1,15.0,010514
02,01,05,13,00100,0186,2564198,1,2.0,010515
02,01,05,13,00100,0187,2564185,1,6.0,010504
02,01,05,13,00100,0221,0242623,1,6.0,010514
02,01,05,13,00100,0227,0595954,1,12.0,010514
02,01,05,13,00100,0237,2297053,2,24.0,010512
02,01,05,13,00100,0237,2297053,1,13.0,010512
02,01,05,13,00100,0244,0595993,1,6.0,010515
02,01,05,13,00200,0013,2291004,1,2.0,010504
02,01,05,13,00200,0073,2478381,1,8.0,010512
02,01,05,13,00300,0044,0595906,1,3.0,010512
02,01,05,13,00300,0109,1032251,1,2.0,060701
02,01,05,13,00300,0117,1032256,1,4.0,010514
02,01,05,13,00400,0005,2478225,1,2.0,010512
02,01,05,13,00400,0007,2302760,1,3.0,010514
02,01,05,13,00400,0009,2302720,1,3.0,010512
02,01,05,13,00400,0022,2302701,1,10.0,010514
02,01,05,13,00400,0027,2302708,1,4.0,010512
02,01,05,13,00400,0028,2302710,1,5.0,010508
02,01,05,13,00400,0028,2302710,2,3.0,010504
02,01,05,13,00400,0031,2302735,1,2.5,010512
02,01,05,13,00400,0034,2302736,1,0.5,010512
02,01,05,13,00400,0042,2302726,1,4.0,010512
02,01,05,13,00400,0053,2291035,1,0.0,010504
02,01,05,13,00400,0055,2291027,1,2.0,010504
02,01,05,13,00400,0057,2291025,1,1.0,010504
02,01,05,13,00400,0067,2291023,1,1.0,010512
02,01,05,13,00500,0015,2307509,1,1.0,010514
02,01,05,13,00500,0049,2291152,1,8.75,010504
02,01,05,13,00500,0051,2291149,1,0.5,010504
02,01,05,13,00500,0076,2307584,1,6.0,010515
02,01,05,13,00500,0077,1032223,1,1.0,010504
02,01,05,13,00500,0083,2307590,1,1.5,010504
02,01,05,13,00500,0115,2307570,1,3.0,010504
02,01,05,13,00500,0117,2307572,1,0.0,010507
02,01,05,13,00500,0124,0320071,1,1.0,010504
02,01,05,13,00500,0133,0320072,1,1.0,010504
02,01,05,13,00500,0144,0320070,1,0.5,010509
02,01,05,13,00500,0165,0595998,1,0.25,010504
02,01,05,13,00500,0166,0595984,1,2.0,010504
02,01,05,13,00500,0171,0595988,1,2.0,010512
02,01,05,13,00500,0174,0320047,1,2.0,010504
02,01,05,13,00500,0175,0320042,1,0.5,010504
02,01,05,13,00500,0180,0320049,1,1.0,010504
02,01,05,13,00500,0189,0320126,1,5.0,010514
02,01,05,13,00500,0191,0320124,1,1.5,010512
02,01,05,13,00500,0196,0320058,2,1.0,010504
02,01,05,13,00500,0196,0320058,1,10.0,010504
02,01,05,13,00500,0203,2292289,1,10.0,010514
02,01,05,13,00500,0205,2292288,1,3.0,010515
02,01,05,13,00500,0207,2307554,1,2.0,010514
02,01,05,13,00500,0208,2298774,1,10.0,010515
02,01,05,13,00500,0211,2220713,1,1.0,010514
02,01,05,13,00500,0212,2307557,1,12.0,010514
02,01,05,13,00500,0214,2307560,1,18.0,010515
02,01,05,13,00500,0215,2307553,1,1.0,010514
02,01,05,13,00500,0221,2307559,1,12.0,010515
02,01,05,14,00202,0012,3632225,1,1.0,010513
02,01,05,14,00202,0017,3632233,1,4.0,010513
02,01,05,14,00400,0003,1747023,1,1.5,010513
02,01,05,14,00400,0004,1747024,1,1.0,010513
02,01,05,14,00400,0004,1747024,2,1.5,010513
02,01,05,14,00400,0006,1747026,1,2.0,010513
02,01,05,14,00400,0013,1747033,1,3.0,010513
02,01,05,14,00400,0013,1747033,2,1.5,010513
02,01,05,14,00400,0015,1747035,1,5.0,010513
02,01,05,14,00400,0015,1747035,2,7.0,010513
02,01,05,14,00400,0016,1747036,1,0.5,010513
02,01,05,14,00400,0018,1747038,1,5.0,010513
02,01,05,14,00400,0044,1747186,1,3.0,010512
02,01,05,14,00400,0070,1748416,1,3.0,010513
02,01,05,14,00400,0134,2686391,1,0.25,010513
02,01,05,14,00501,0032,1747177,1,14.0,010513
02,01,05,14,00502,0001,0244795,1,5.0,010513
02,01,05,14,00502,0002,0244608,1,7.0,010513
02,01,05,14,00502,0009,0244800,1,8.0,010513
02,01,05,14,00502,0018,2770018,1,2.0,010513
02,01,05,14,00502,0021,0244609,1,3.0,010513
02,01,05,14,00502,0025,2770026,1,5.0,010513
02,01,05,14,00502,0033,2770034,1,3.0,010513
02,01,05,14,00502,0037,2770038,1,0.5,010513
02,01,05,14,00502,0048,2770049,1,110.0,010513
02,01,05,14,00502,0067,2770068,1,1.5,010513
02,01,05,14,00502,0071,2770072,1,1.0,010504
02,01,05,14,00502,0071,2770072,2,1.0,010504
02,01,05,14,00502,0071,2770072,4,1.0,010504
02,01,05,14,00502,0071,2770072,6,1.0,010504
02,01,05,14,00502,0071,2770072,3,1.0,010504
02,01,05,14,00502,0071,2770072,5,1.0,010504
02,01,05,14,00502,0077,2770078,1,1.0,220401
02,01,05,14,00503,0008,2770574,1,28.0,010513
02,01,05,14,00503,0098,2770464,1,40.0,010513
02,01,05,14,00600,0087,2925211,1,1.0,010504
02,01,05,14,00600,0089,2925209,1,1.0,010101
02,01,05,14,00701,0051,2927510,1,0.0,010502
02,01,05,14,00701,0069,2927533,1,3.0,010515
02,01,05,14,00701,0071,2927537,1,5.0,010522
02,01,05,14,00701,0072,2927516,1,2.0,010522
02,01,05,14,00701,0078,2770565,1,1.0,010522
02,01,05,15,00100,0001,2447675,1,0.25,010512
02,01,05,15,00100,0054,2447730,1,2.0,010512
02,01,05,15,00100,0058,2447748,1,2.0,060403
02,01,05,15,00100,0071,2448212,1,0.75,010512
02,01,05,15,00100,0076,2447750,1,0.5,010512
02,01,05,15,00100,0081,2442444,1,1.0,010512
02,01,05,15,00100,0118,0595940,1,3.0,010512
02,01,05,15,00100,0120,0200217,1,3.75,010512
02,01,05,15,00200,0002,2307277,1,2.0,010513
02,01,05,15,00200,0006,2307265,1,0.25,010513
02,01,05,15,00200,0014,2307269,1,3.0,010513
02,01,05,15,00200,0017,2309146,1,9.0,010513
02,01,05,15,00200,0031,2307271,1,10.0,010513
02,01,05,15,00200,0032,2307296,1,17.0,010513
02,01,05,15,00200,0035,2307280,1,3.0,010513
02,01,05,15,00200,0037,2309157,1,5.0,010513
02,01,05,15,00200,0045,0735409,1,1.0,010512
02,01,05,15,00200,0090,2391402,1,4.0,050403
02,01,05,15,00200,0096,2307294,1,10.0,010513
02,01,05,15,00200,0100,2307295,1,8.0,010512
02,01,05,15,00200,0100,2307295,2,17.0,010513
02,01,05,15,00200,0109,2395471,1,1.0,010514
02,01,05,15,00200,0146,2447688,1,200.0,010514
02,01,05,15,00200,0151,0241980,1,60.0,010514
02,01,05,15,00200,0154,0241965,1,25.0,010514
02,01,05,15,00200,0163,0242697,1,9.0,010512
02,01,05,15,00200,0175,2447713,1,1.0,010512
02,01,05,16,00101,0011,2443762,1,0.5,010501
02,01,05,16,00101,0036,2445664,1,2.0,010307
02,01,05,16,00101,0068,2445648,1,1.75,010705
02,01,05,16,00101,0069,2445649,1,5.0,010705
02,01,05,16,00101,0086,2443794,1,3.0,220802
02,01,05,16,00101,0094,2301263,1,1.0,010303
02,01,05,16,00101,0097,2301266,1,3.0,010303
02,01,05,16,00102,0052,2445685,1,3.0,010309
02,01,05,16,00102,0067,2445700,1,1.5,010501
02,01,05,16,00102,0068,2443765,1,0.25,010501
02,01,05,16,00102,0080,2443777,1,5.0,010705
02,01,05,16,00102,0091,0735578,1,0.25,010501
02,01,05,17,00100,0144,2561020,1,8.0,010203
02,01,05,17,00200,0012,2561059,1,0.002,010110
02,01,05,17,00200,0016,2561043,1,0.5,010110
02,01,05,17,00200,0016,2561043,2,0.5,010110
02,01,05,17,00200,0017,2459434,1,0.002,010110
02,01,05,17,00200,0023,2459439,1,25.0,010110
02,01,05,17,00200,0035,2459462,1,4.0,010110
02,01,05,17,00200,0039,2471685,1,2.0,010110
02,01,05,17,00200,0040,2459463,1,15.0,010110
02,01,05,17,00200,0062,2459470,1,12.0,010110
02,01,05,17,00200,0077,2561188,1,8.0,010110
02,01,05,17,00200,0100,2459464,1,0.5,010110
02,01,05,18,00101,0017,2307443,1,15.0,010312
02,01,05,18,00101,0034,2455764,1,1.0,010705
02,01,05,18,00101,0038,2458625,1,8.0,010705
02,01,05,18,00101,0038,2458625,2,3.5,220104
02,01,05,18,00101,0044,2458623,2,3.5,220104
02,01,05,18,00101,0044,2458623,1,8.0,010705
02,01,05,18,00101,0073,2458655,1,3.0,010705
02,01,05,18,00101,0077,2455771,1,0.15,010310
02,01,05,18,00101,0095,2458641,1,30.0,010520
02,01,05,18,00101,0098,2458660,1,1.0,010520
02,01,05,18,00101,0100,2458659,1,0.5,010520
02,01,05,18,00101,0101,2455797,1,32.0,010520
02,01,05,18,00101,0104,2458657,1,1.0,010520
02,01,05,18,00101,0106,2458658,1,0.25,010520
02,01,05,18,00101,0107,2455798,1,0.5,010520
02,01,05,18,00101,0109,2455793,1,0.25,010520
02,01,05,18,00101,0110,2455799,1,0.5,010520
02,01,05,18,00101,0111,2455795,1,8.0,010520
02,01,05,18,00101,0112,2455794,1,1.0,010520
02,01,05,18,00101,0116,2458642,2,12.0,220101
02,01,05,18,00101,0116,2458642,1,12.0,010705
02,01,05,18,00101,0120,2458652,1,1.25,010520
02,01,05,18,00101,0129,2267637,1,4.0,010517
02,01,05,18,00101,0130,2263070,1,1.0,010520
02,01,05,18,00102,0011,2447279,1,5.0,010303
02,01,05,18,00102,0017,2479485,1,30.0,010306
02,01,05,18,00102,0017,2479485,2,5.0,010504
02,01,05,18,00102,0033,2447204,1,1.0,010303
02,01,05,18,00102,0035,2447241,1,0.3,010307
02,01,05,18,00102,0040,2447245,1,0.24,010307
02,01,05,18,00102,0047,2447258,1,1.0,010516
02,01,05,18,00102,0058,2447253,1,2.0,010501
02,01,05,18,00102,0065,2458781,1,40.0,010520
02,01,05,18,00102,0066,2455660,1,0.5,010307
02,01,05,18,00102,0076,2458787,1,1.5,010501
02,01,05,18,00102,0076,2458787,2,0.25,010501
02,01,05,18,00102,0076,2458787,3,2.0,010501
02,01,05,18,00102,0077,2458786,1,1.0,010501
02,01,05,18,00102,0077,2458786,2,1.0,010501
02,01,05,18,00102,0080,2458796,1,3.0,010501
02,01,05,18,00102,0080,2458796,2,0.003,010501
02,01,05,18,00102,0093,2447224,1,3.0,010303
02,01,05,18,00102,0098,2447221,1,3.0,010303
02,01,05,18,00102,0117,2458782,1,1.0,010303
02,01,05,18,00102,0118,2458666,1,1.0,010310
02,01,05,18,00102,0119,2458784,1,0.5,010303
02,01,05,18,00102,0125,2458676,1,13.0,010310
02,01,05,19,00100,0002,2449720,1,7.5,010521
02,01,05,19,00100,0031,2449604,1,1.0,999999
02,01,05,19,00100,0051,0735462,1,30.0,010511
02,01,05,19,00100,0056,1030332,1,8.0,999999
02,01,05,19,00100,0057,1030331,1,2.0,010521
02,01,05,19,00100,0073,2267647,1,0.5,010109
02,01,05,19,00100,0076,2267657,1,3.0,010109
02,01,05,19,00100,0102,2449729,1,0.75,010521
02,01,05,19,00100,0139,2267648,1,2.5,010705
02,01,05,19,00100,0145,2267642,1,3.0,010109
02,01,05,19,00100,0147,2267641,1,3.0,010503
02,01,05,20,00101,0009,2446180,1,2.0,010518
02,01,05,20,00101,0019,2446170,1,0.5,010705
02,01,05,20,00101,0027,2459780,1,2.0,010705
02,01,05,20,00101,0037,2479627,1,6.0,010705
02,01,05,20,00101,0058,2459749,1,3.5,010705
02,01,05,20,00101,0066,2459757,1,7.0,010705
02,01,05,20,00101,0086,2444976,1,5.0,010705
02,01,05,20,00102,0008,2442610,1,1.0,010705
02,01,05,20,00102,0013,2442607,1,9.25,010705
02,01,05,20,00102,0019,2442614,1,2.0,010701
02,01,05,20,00102,0021,2443640,1,1.0,010701
02,01,05,20,00102,0032,2443627,1,2.0,010701
02,01,05,20,00102,0036,2443631,1,1.0,010705
02,01,05,20,00102,0040,2443635,1,4.0,010705
02,01,05,20,00102,0047,2443646,1,8.0,010705
02,01,05,20,00102,0058,2443658,1,7.0,010705
02,01,05,20,00102,0070,2304850,1,10.0,010518
02,01,05,20,00102,0072,2304852,1,4.0,010701
02,01,05,20,00102,0076,2304856,1,3.0,010701
02,01,05,20,00102,0080,2304860,1,4.0,010307
02,01,05,20,00201,0005,2470516,1,5.0,010505
02,01,05,20,00201,0009,2470513,1,2.0,010705
02,01,05,20,00201,0022,2448020,1,2.5,010705
02,01,05,20,00201,0033,2448001,1,1.5,010705
02,01,05,20,00201,0044,1047501,1,3.0,010518
02,01,05,20,00201,0057,1047514,1,40.0,010512
02,01,05,20,00201,0058,1047515,1,2.0,010512
02,01,05,20,00201,0061,1047519,1,10.0,010310
02,01,05,20,00201,0066,2470526,1,2.5,010705
02,01,05,20,00201,0074,2470538,1,20.0,010509
02,01,05,20,00201,0077,2519968,1,0.5,010705
02,01,05,20,00201,0083,2443605,1,0.0,010505
02,01,05,20,00201,0094,2519967,1,1.0,010505
02,01,05,20,00201,0099,2304879,1,0.5,010705
02,01,05,20,00201,0112,2470573,1,5.0,010509
